CARRILLO,F,44,URBANA,NO,SI,NO,SI,8.8,NO,SI,SI,NO,NO,HOMBRE,"37,122",577.5,64,"10,141",3.65,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PUNTARENAS,F,53,URBANA,NO,SI,NO,SI,6.4,NO,NO,SI,NO,NO,MUJER,"115,019",1842.3,62,"33,228",3.44,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GUATUSO,F,19,RURAL,NO,NO,NO,SI,6.8,NO,NO,SI,NO,NO,HOMBRE,"15,508",758.3,20,"4,409",3.51,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
VAZQUEZ DE CORONADO,M,55,URBANA,NO,SI,NO,SI,8.4,NO,SI,SI,NO,NO,MUJER,"60,486",222.2,272,"17,155",3.52,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CARRILLO,F,98,RURAL,NO,NO,NO,SI,7,NO,SI,SI,NO,NO,HOMBRE,"37,122",577.5,64,"10,141",3.65,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PUNTARENAS,M,58,URBANA,NO,NO,NO,SI,6.4,NO,SI,SI,NO,NO,HOMBRE,"115,019",1842.3,62,"33,228",3.44,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
LA UNION,F,41,URBANA,NO,SI,NO,SI,10.2,SI,SI,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SANTA BARBARA,F,37,URBANA,NO,NO,NO,SI,9.6,NO,NO,SI,NO,NO,HOMBRE,"36,243",53.2,681,"10,107",3.58,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PUNTARENAS,F,62,URBANA,NO,NO,NO,SI,6.4,NO,NO,SI,NO,NO,HOMBRE,"115,019",1842.3,62,"33,228",3.44,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SARAPIQUI,M,46,RURAL,NO,SI,NO,SI,6.4,NO,SI,SI,SI,NO,HOMBRE,"57,147",2140.5,27,"15,768",3.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
BARVA,M,38,URBANA,NO,SI,NO,SI,10.9,NO,SI,SI,NO,NO,HOMBRE,"40,660",53.8,756,"11,291",3.59,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,RESTAURACION NACIONAL
PEREZ ZELEDON,F,30,RURAL,NO,SI,NO,SI,8.1,NO,NO,SI,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
LIBERIA,F,34,URBANA,NO,NO,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"62,987",1436.5,44,"16,577",3.75,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,F,60,URBANA,NO,SI,SI,SI,9.4,SI,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CURRIDABAT,F,35,URBANA,NO,SI,NO,SI,11.3,NO,SI,SI,NO,NO,MUJER,"65,206",15.9,4088,"19,146",3.4,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,46,URBANA,NO,SI,NO,SI,10.3,NO,NO,NO,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,F,55,RURAL,NO,SI,NO,SI,7.7,NO,SI,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,54,URBANA,NO,NO,NO,SI,9.2,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN CARLOS,F,33,URBANA,NO,SI,NO,SI,7.6,NO,NO,SI,NO,NO,MUJER,"163,745",3348,49,"44,966",3.62,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,F,42,URBANA,NO,SI,NO,SI,10.3,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PARAISO,F,33,URBANA,NO,SI,NO,SI,8.3,NO,SI,SI,NO,NO,MUJER,"57,743",411.9,140,"14,626",3.94,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
OSA,M,39,RURAL,NO,NO,NO,SI,7.5,NO,NO,SI,NO,NO,HOMBRE,"29,433",1930.2,15,"8,904",3.3,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
LIMON,M,28,URBANA,NO,SI,NO,SI,8.7,NO,SI,SI,NO,NO,HOMBRE,"94,415",1765.8,53,"26,666",3.52,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
TIBAS,F,32,URBANA,NO,NO,NO,SI,11.1,NO,SI,SI,NO,NO,HOMBRE,"64,842",8.1,7956,"19,160",3.38,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN CARLOS,F,40,RURAL,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
HEREDIA,F,58,URBANA,NO,SI,NO,SI,9.4,SI,NO,SI,NO,NO,COMPARTIDO,"123,616",282.6,437,"35,216",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,F,53,URBANA,NO,SI,NO,NO,9.2,SI,SI,SI,NO,NO,COMPARTIDO,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,M,33,URBANA,NO,SI,NO,SI,9.6,NO,SI,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GOLFITO,M,62,RURAL,NO,NO,NO,SI,5.5,NO,SI,SI,NO,NO,MUJER,"39,150",1754,22,"11,576",3.37,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,M,26,URBANA,NO,SI,NO,SI,10.3,NO,NO,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA CRUZ,M,31,RURAL,NO,SI,NO,SI,9.5,NO,NO,NO,NO,NO,MUJER,"55,104",1312.3,42,"16,645",3.31,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,F,32,URBANA,NO,SI,NO,SI,9.8,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
OREAMUNO,F,38,URBANA,NO,NO,NO,SI,8.8,NO,NO,SI,NO,SI,MUJER,"45,473",201.3,226,"11,232",4.04,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PEREZ ZELEDON,M,34,URBANA,NO,SI,NO,SI,8.1,NO,SI,SI,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,18,URBANA,NO,SI,NO,SI,10.3,SI,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
MONTES DE ORO,M,18,URBANA,NO,SI,NO,SI,8.9,SI,NO,SI,NO,NO,HOMBRE,"12,950",244.8,53,"3,929",3.29,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PALMARES,M,67,URBANA,NO,NO,NO,SI,7.2,NO,NO,NO,NO,NO,HOMBRE,"34,716",38.1,912,"9,657",3.58,LIBERACION NACIONAL,NULO,RESTAURACION NACIONAL
SAN JOSE,M,39,URBANA,NO,SI,NO,SI,10.3,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,RESTAURACION NACIONAL
PALMARES,F,56,URBANA,NO,SI,NO,SI,7.2,NO,SI,NO,NO,SI,HOMBRE,"34,716",38.1,912,"9,657",3.58,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
OREAMUNO,F,42,URBANA,NO,SI,NO,SI,8.8,NO,NO,SI,NO,SI,HOMBRE,"45,473",201.3,226,"11,232",4.04,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
MONTES DE OCA,F,34,URBANA,NO,SI,NO,SI,12.9,NO,NO,SI,SI,NO,MUJER,"49,132",15.2,3241,"16,589",2.94,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
BARVA,M,34,URBANA,NO,NO,NO,SI,10.9,NO,SI,SI,NO,SI,MUJER,"40,660",53.8,756,"11,291",3.59,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
BELEN,M,47,URBANA,NO,SI,NO,SI,11.2,NO,NO,SI,NO,NO,MUJER,"21,633",12.1,1780,"6,011",3.59,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,F,22,URBANA,NO,SI,NO,SI,9.6,SI,NO,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
TURRIALBA,F,26,URBANA,NO,SI,NO,SI,8.3,NO,SI,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
PUNTARENAS,F,26,URBANA,NO,SI,NO,SI,8.3,NO,NO,SI,NO,NO,HOMBRE,"115,019",1842.3,62,"33,228",3.44,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PEREZ ZELEDON,M,40,RURAL,NO,NO,NO,SI,8.1,NO,NO,SI,NO,SI,HOMBRE,"134,534",1905.5,71,"38,508",3.48,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GRECIA,F,23,URBANA,NO,SI,NO,SI,8.8,SI,NO,SI,NO,SI,COMPARTIDO,"76,898",395.7,194,"21,709",3.53,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
VAZQUEZ DE CORONADO,F,38,URBANA,NO,SI,NO,SI,10.8,NO,NO,SI,NO,NO,MUJER,"60,486",222.2,272,"17,155",3.52,NULO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN PABLO,F,51,URBANA,NO,SI,NO,NO,9.7,NO,NO,SI,NO,NO,HOMBRE,"27,671",7.5,3675,"8,006",3.44,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
EL GUARCO,M,60,URBANA,NO,SI,NO,SI,6.5,NO,SI,SI,NO,SI,HOMBRE,"41,793",167.7,249,"10,831",3.83,ALIANZA DEMOCRATA CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GOICOECHEA,M,49,URBANA,NO,SI,NO,SI,10.5,NO,SI,SI,NO,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
VAZQUEZ DE CORONADO,F,38,URBANA,NO,SI,NO,SI,10.8,NO,SI,SI,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
OSA,F,57,URBANA,NO,SI,NO,SI,5.4,NO,SI,SI,NO,NO,MUJER,"29,433",1930.2,15,"8,904",3.3,UNIDAD SOCIAL CRISTIANA,NULO,RESTAURACION NACIONAL
GUATUSO,M,46,RURAL,NO,NO,NO,SI,6.8,NO,NO,SI,NO,NO,HOMBRE,"15,508",758.3,20,"4,409",3.51,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GUACIMO,F,37,URBANA,NO,SI,NO,SI,7,NO,NO,SI,NO,NO,HOMBRE,"41,266",576.5,72,"11,797",3.47,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SIQUIRRES,M,39,URBANA,NO,SI,NO,NO,7.2,NO,SI,SI,NO,NO,COMPARTIDO,"56,786",860.2,66,"16,206",3.49,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
UPALA,M,21,RURAL,NO,NO,NO,SI,7,NO,SI,NO,NO,SI,MUJER,"43,953",1580.7,28,"11,518",3.81,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LA CRUZ,M,28,RURAL,NO,NO,NO,SI,7.1,NO,NO,NO,NO,NO,MUJER,"19,181",1383.9,14,"4,732",4.05,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SARAPIQUI,F,57,RURAL,NO,SI,NO,SI,4.6,NO,NO,SI,SI,NO,HOMBRE,"57,147",2140.5,27,"15,768",3.6,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,M,37,URBANA,NO,NO,NO,SI,10.3,NO,NO,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,M,54,URBANA,NO,SI,NO,SI,7.7,NO,SI,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
TARRAZU,M,32,URBANA,NO,NO,NO,SI,7.5,NO,SI,NO,NO,NO,MUJER,"16,280",297.5,55,"4,551",3.58,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
CARTAGO,M,91,URBANA,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GRECIA,M,19,URBANA,NO,SI,NO,SI,8.8,SI,SI,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,M,52,URBANA,NO,SI,NO,SI,7.7,NO,SI,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
PURISCAL,F,42,URBANA,NO,NO,NO,NO,9.2,NO,SI,NO,NO,SI,MUJER,"33,004",553.7,60,"9,787",3.36,ACCESIBILIDAD SIN EXCLUSION,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,M,44,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,NO,NO,MUJER,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,F,67,URBANA,NO,SI,NO,SI,7.6,NO,NO,SI,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,M,94,URBANA,SI,SI,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,M,50,URBANA,NO,SI,NO,SI,9.2,NO,SI,NO,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SANTA BARBARA,M,36,URBANA,NO,SI,SI,SI,9.6,NO,SI,SI,NO,NO,MUJER,"36,243",53.2,681,"10,107",3.58,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
TURRIALBA,F,57,URBANA,NO,NO,SI,SI,6,NO,NO,SI,NO,NO,MUJER,"69,616",1642.7,42,"20,453",3.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SANTA CRUZ,M,53,URBANA,NO,NO,NO,SI,7.4,NO,SI,NO,NO,NO,COMPARTIDO,"55,104",1312.3,42,"16,645",3.31,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,62,URBANA,NO,SI,NO,SI,9.2,NO,NO,SI,SI,SI,MUJER,"288,054",44.6,6456,"81,903",3.5,DE LOS TRABAJADORES,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELITA,F,49,URBANA,NO,NO,NO,SI,8.7,NO,SI,SI,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PALMARES,F,34,RURAL,NO,NO,NO,SI,9.5,NO,SI,SI,NO,SI,MUJER,"34,716",38.1,912,"9,657",3.58,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN CARLOS,F,74,URBANA,SI,SI,NO,SI,5.6,NO,NO,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
HOJANCHA,M,45,URBANA,NO,NO,NO,SI,8.3,NO,SI,NO,NO,NO,HOMBRE,"7,197",261.4,28,"2,028",3.55,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,F,18,URBANA,NO,SI,NO,SI,9.6,NO,NO,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN CARLOS,M,63,RURAL,NO,NO,NO,SI,5.6,NO,SI,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ASERRI,M,31,URBANA,NO,SI,NO,SI,8.7,NO,SI,SI,NO,NO,HOMBRE,"57,892",167.1,346,"16,120",3.59,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SIQUIRRES,M,35,RURAL,NO,NO,NO,SI,7.2,NO,NO,SI,NO,NO,HOMBRE,"56,786",860.2,66,"16,206",3.49,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LIBERIA,M,30,URBANA,NO,SI,SI,SI,9.4,NO,SI,NO,NO,NO,HOMBRE,"62,987",1436.5,44,"16,577",3.75,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,F,44,URBANA,NO,NO,NO,SI,9.4,SI,NO,SI,NO,NO,MUJER,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
TIBAS,F,37,URBANA,NO,SI,NO,SI,11.1,NO,NO,SI,NO,NO,HOMBRE,"64,842",8.1,7956,"19,160",3.38,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,RESTAURACION NACIONAL
SARAPIQUI,M,34,URBANA,NO,SI,NO,SI,6.4,NO,NO,SI,NO,NO,HOMBRE,"57,147",2140.5,27,"15,768",3.6,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
LA UNION,M,57,URBANA,NO,NO,NO,SI,8,NO,SI,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELA,F,28,RURAL,NO,SI,NO,SI,9.4,NO,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,F,27,URBANA,NO,NO,NO,SI,10.3,NO,NO,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
ASERRI,M,36,URBANA,NO,NO,NO,SI,8.7,SI,SI,NO,NO,NO,HOMBRE,"57,892",167.1,346,"16,120",3.59,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,M,39,URBANA,NO,NO,NO,SI,10.3,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELITA,F,31,URBANA,NO,SI,NO,SI,8.7,NO,NO,SI,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,M,55,URBANA,NO,NO,NO,SI,7.7,SI,SI,SI,SI,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
BARVA,M,42,URBANA,NO,SI,NO,SI,10.9,SI,SI,SI,NO,NO,HOMBRE,"40,660",53.8,756,"11,291",3.59,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,M,45,URBANA,NO,SI,NO,SI,11.2,NO,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CARRILLO,M,24,RURAL,NO,NO,SI,SI,8.8,SI,SI,SI,NO,NO,HOMBRE,"37,122",577.5,64,"10,141",3.65,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PALMARES,F,51,URBANA,NO,SI,NO,NO,7.2,NO,NO,SI,NO,NO,HOMBRE,"34,716",38.1,912,"9,657",3.58,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
VAZQUEZ DE CORONADO,M,50,URBANA,NO,SI,NO,SI,8.4,NO,NO,SI,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LA UNION,F,92,URBANA,NO,SI,NO,SI,8,NO,SI,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,M,42,URBANA,NO,SI,NO,SI,9.8,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,M,26,URBANA,NO,NO,NO,SI,10.5,NO,NO,SI,NO,SI,HOMBRE,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN PABLO,F,51,URBANA,NO,SI,NO,SI,9.7,NO,NO,SI,NO,NO,MUJER,"27,671",7.5,3675,"8,006",3.44,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ESCAZU,F,26,URBANA,NO,NO,NO,SI,11.4,SI,SI,SI,SI,NO,MUJER,"56,509",34.5,1638,"16,565",3.4,ACCESIBILIDAD SIN EXCLUSION,ACCION CIUDADANA,RESTAURACION NACIONAL
LIMON,M,36,URBANA,NO,NO,NO,SI,8.7,NO,NO,SI,NO,NO,MUJER,"94,415",1765.8,53,"26,666",3.52,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LIBERIA,M,51,URBANA,NO,SI,NO,SI,7.5,NO,NO,NO,NO,NO,HOMBRE,"62,987",1436.5,44,"16,577",3.75,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA BARBARA,F,31,URBANA,NO,SI,NO,SI,9.6,NO,SI,SI,NO,NO,HOMBRE,"36,243",53.2,681,"10,107",3.58,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,91,URBANA,SI,NO,NO,SI,9.2,NO,SI,SI,NO,SI,MUJER,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
MONTES DE OCA,F,31,URBANA,NO,NO,NO,SI,12.9,NO,SI,SI,NO,NO,COMPARTIDO,"49,132",15.2,3241,"16,589",2.94,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
PARAISO,F,21,URBANA,NO,SI,NO,SI,8.3,SI,NO,SI,NO,NO,MUJER,"57,743",411.9,140,"14,626",3.94,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,M,60,URBANA,NO,SI,NO,SI,7.7,NO,SI,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,RENOVACION COSTARRICENSE,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN PABLO,F,57,URBANA,NO,SI,NO,SI,9.7,NO,NO,SI,NO,NO,HOMBRE,"27,671",7.5,3675,"8,006",3.44,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
NICOYA,M,74,RURAL,NO,NO,NO,SI,6.7,NO,SI,NO,NO,NO,HOMBRE,"50,825",1333.7,38,"15,038",3.38,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
HEREDIA,F,52,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,SI,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PARAISO,F,57,URBANA,NO,NO,NO,SI,6,SI,NO,SI,NO,NO,MUJER,"57,743",411.9,140,"14,626",3.94,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,RESTAURACION NACIONAL
BELEN,F,42,URBANA,NO,SI,NO,SI,11.2,NO,NO,SI,NO,NO,HOMBRE,"21,633",12.1,1780,"6,011",3.59,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,M,30,URBANA,NO,NO,NO,SI,9.4,SI,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PURISCAL,M,20,RURAL,NO,NO,NO,SI,9.2,SI,NO,SI,NO,NO,HOMBRE,"33,004",553.7,60,"9,787",3.36,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
MORAVIA,F,43,URBANA,NO,NO,NO,SI,11.7,NO,NO,SI,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
PARAISO,F,32,URBANA,NO,SI,NO,SI,8.3,NO,NO,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
